Concept,ISO_Code,Similarity_ColdWar,Similarity_PostColdWar,Deviation_ColdWar,Deviation_PostColdWar,Deviation_Shift,Bloc
sovereignty,LAO,0.37743577,0.36011863,0.6225642263889313,0.6398813724517822,0.0173171460628509,Global South (G77/Developing)
sovereignty,UKR,0.46435952,0.541129,0.5356404781341553,0.4588710069656372,-0.076769471168518,Global North (Western/Allies)
sovereignty,ROU,0.58171743,0.58502847,0.4182825684547424,0.4149715304374695,-0.0033110380172729,Global North (Western/Allies)
sovereignty,BEN,0.5144719,0.43747237,0.4855281114578247,0.5625276267528534,0.0769995152950286,Global South (G77/Developing)
sovereignty,GAB,0.4915922,0.4545525,0.5084078013896942,0.5454474985599518,0.0370396971702575,Global South (G77/Developing)
sovereignty,PRY,0.43651226,0.45643508,0.5634877383708954,0.5435649156570435,-0.0199228227138519,Global South (G77/Developing)
sovereignty,THA,0.5550851,0.34970605,0.4449148774147033,0.6502939462661743,0.2053790688514709,Global South (G77/Developing)
sovereignty,MMR,0.5219841,0.43568075,0.4780158996582031,0.5643192529678345,0.0863033533096313,Global South (G77/Developing)
sovereignty,TGO,0.4919837,0.42381692,0.5080162882804871,0.5761830806732178,0.0681667923927307,Global South (G77/Developing)
sovereignty,AUS,0.26096886,0.3838995,0.7390311360359192,0.6161004900932312,-0.1229306459426879,Global North (Western/Allies)
sovereignty,NLD,0.46985298,0.4666758,0.5301470160484314,0.5333242118358612,0.0031771957874298,Global North (Western/Allies)
sovereignty,LBN,0.56291413,0.599337,0.4370858669281006,0.4006630182266235,-0.036422848701477,Global South (G77/Developing)
sovereignty,SLE,0.4005448,0.3300013,0.5994552075862885,0.6699987053871155,0.070543497800827,Global South (G77/Developing)
sovereignty,EGY,0.51864266,0.5919274,0.4813573360443115,0.4080725908279419,-0.0732847452163696,Global South (G77/Developing)
sovereignty,NZL,0.344072,0.34858307,0.655927985906601,0.6514169275760651,-0.0045110583305358,Global North (Western/Allies)
sovereignty,UGA,0.5067201,0.3812176,0.4932798743247986,0.6187824010848999,0.1255025267601013,Global South (G77/Developing)
sovereignty,TZA,0.507357,0.3952781,0.4926429986953735,0.6047219038009644,0.1120789051055908,Global South (G77/Developing)
sovereignty,FJI,0.5037846,0.47615385,0.4962154030799866,0.5238461494445801,0.0276307463645935,Global South (G77/Developing)
sovereignty,NIC,0.5855218,0.522866,0.4144781827926636,0.4771339893341064,0.0626558065414428,Global South (G77/Developing)
sovereignty,ITA,0.49391714,0.51528144,0.5060828626155853,0.4847185611724853,-0.0213643014430999,Global North (Western/Allies)
sovereignty,TCD,0.5328311,0.5042151,0.467168927192688,0.4957848787307739,0.0286159515380859,Global South (G77/Developing)
sovereignty,PER,0.49811023,0.4518059,0.5018897652626038,0.5481941103935242,0.0463043451309204,Global South (G77/Developing)
sovereignty,COL,0.47892517,0.40878707,0.5210748314857483,0.5912129282951355,0.0701380968093872,Global South (G77/Developing)
sovereignty,CHL,0.5109542,0.4068154,0.4890457987785339,0.5931845903396606,0.1041387915611267,Global South (G77/Developing)
sovereignty,SLV,0.56532204,0.5013123,0.4346779584884643,0.4986876845359802,0.0640097260475158,Global South (G77/Developing)
sovereignty,FIN,0.39796385,0.62460923,0.6020361483097076,0.3753907680511474,-0.2266453802585601,Global North (Western/Allies)
sovereignty,SAU,0.5776245,0.5940802,0.4223755002021789,0.4059197902679443,-0.0164557099342346,Global South (G77/Developing)
sovereignty,SGP,0.5832645,0.4248358,0.4167354702949524,0.5751641988754272,0.1584287285804748,Global South (G77/Developing)
sovereignty,CUB,0.5496896,0.6130079,0.4503104090690613,0.3869920969009399,-0.0633183121681213,Global South (G77/Developing)
sovereignty,ISR,0.3700068,0.30936384,0.629993200302124,0.690636157989502,0.0606429576873779,Global North (Western/Allies)
sovereignty,KHM,0.59087646,0.5791732,0.4091235399246216,0.42082679271698,0.0117032527923583,Global South (G77/Developing)
sovereignty,KEN,0.45048404,0.57637936,0.549515962600708,0.4236206412315368,-0.1258953213691711,Global South (G77/Developing)
sovereignty,GIN,0.5064511,0.44162327,0.4935489296913147,0.5583767294883728,0.0648277997970581,Global South (G77/Developing)
sovereignty,IDN,0.54906845,0.64346874,0.4509315490722656,0.3565312623977661,-0.0944002866744995,Global South (G77/Developing)
sovereignty,BOL,0.6086794,0.44289234,0.3913205862045288,0.5571076571941376,0.1657870709896087,Global South (G77/Developing)
sovereignty,SYR,0.557571,0.6408324,0.4424290060997009,0.3591675758361816,-0.0832614302635192,Global South (G77/Developing)
sovereignty,RUS,0.53171396,0.48094505,0.4682860374450683,0.5190549492835999,0.0507689118385314,P5 (Major Powers)
sovereignty,MDG,0.5008639,0.48946726,0.4991360902786255,0.5105327367782593,0.0113966464996337,Global South (G77/Developing)
sovereignty,TUN,0.48655492,0.5043119,0.5134450793266296,0.4956880807876587,-0.0177569985389709,Global South (G77/Developing)
sovereignty,NOR,0.42926523,0.576326,0.5707347691059113,0.4236739873886108,-0.1470607817173004,Global North (Western/Allies)
sovereignty,ALB,0.48015934,0.5335953,0.519840657711029,0.4664046764373779,-0.0534359812736511,Global South (G77/Developing)
sovereignty,IND,0.51503766,0.612025,0.4849623441696167,0.3879749774932861,-0.0969873666763305,Global South (G77/Developing)
sovereignty,ARG,0.39067584,0.40629432,0.6093241572380066,0.5937056839466095,-0.015618473291397,Global South (G77/Developing)
sovereignty,JOR,0.5074568,0.55705434,0.4925432205200195,0.442945659160614,-0.0495975613594055,Global South (G77/Developing)
sovereignty,SWE,0.37323654,0.49249434,0.6267634630203247,0.5075056552886963,-0.1192578077316284,Global North (Western/Allies)
sovereignty,CHN,0.50084895,0.63163775,0.4991510510444641,0.3683622479438782,-0.1307888031005859,P5 (Major Powers)
sovereignty,BFA,0.48869509,0.50785667,0.5113049149513245,0.4921433329582214,-0.019161581993103,Global South (G77/Developing)
sovereignty,ECU,0.5476651,0.49762243,0.4523348808288574,0.5023775696754456,0.0500426888465881,Global South (G77/Developing)
sovereignty,BGR,0.56389457,0.39908016,0.4361054301261902,0.6009198427200317,0.1648144125938415,Global North (Western/Allies)
sovereignty,GBR,0.26062632,0.28058547,0.7393736839294434,0.7194145321846008,-0.0199591517448425,P5 (Major Powers)
sovereignty,PHL,0.5322066,0.56526685,0.4677934050559997,0.4347331523895263,-0.0330602526664733,Global South (G77/Developing)
sovereignty,LKA,0.56575984,0.34409374,0.4342401623725891,0.6559062600135803,0.2216660976409912,Global South (G77/Developing)
sovereignty,POL,0.3781706,0.49417454,0.6218293905258179,0.5058254599571228,-0.116003930568695,Global North (Western/Allies)
sovereignty,DZA,0.49972332,0.61933684,0.5002766847610474,0.3806631565093994,-0.1196135282516479,Global South (G77/Developing)
sovereignty,CYP,0.55450374,0.5759287,0.4454962611198425,0.4240713119506836,-0.0214249491691589,Global North (Western/Allies)
sovereignty,COG,0.4843708,0.28377256,0.5156292021274567,0.7162274420261383,0.2005982398986816,Global South (G77/Developing)
sovereignty,AUT,0.46676162,0.35637474,0.5332383811473846,0.6436252593994141,0.1103868782520294,Global North (Western/Allies)
sovereignty,MEX,0.3893565,0.3498276,0.6106435060501099,0.6501724123954773,0.0395289063453674,Global South (G77/Developing)
sovereignty,MYS,0.47946882,0.3890937,0.520531177520752,0.6109063029289246,0.0903751254081726,Global South (G77/Developing)
sovereignty,CAF,0.48139864,0.3675275,0.5186013579368591,0.6324724853038788,0.1138711273670196,Global South (G77/Developing)
sovereignty,VEN,0.40240234,0.5264864,0.5975976586341858,0.4735136032104492,-0.1240840554237365,Global South (G77/Developing)
sovereignty,HUN,0.42677826,0.333621,0.573221743106842,0.6663790047168732,0.0931572616100311,Global North (Western/Allies)
sovereignty,YUG,0.6231029,0.36589983,0.3768970966339111,0.6341001689434052,0.257203072309494,Global South (G77/Developing)
sovereignty,ISL,0.46296534,0.2935034,0.537034660577774,0.7064965963363647,0.1694619357585907,Global North (Western/Allies)
sovereignty,GRC,0.54570353,0.6249714,0.4542964696884155,0.3750286102294922,-0.0792678594589233,Global North (Western/Allies)
sovereignty,COD,0.603171,0.525595,0.3968290090560913,0.4744049906730652,0.0775759816169738,Global South (G77/Developing)
sovereignty,LUX,0.31849557,0.42923093,0.6815044283866882,0.5707690715789795,-0.1107353568077087,Global North (Western/Allies)
sovereignty,ZMB,0.51646465,0.23100057,0.4835353493690491,0.7689994275569916,0.2854640781879425,Global South (G77/Developing)
sovereignty,URY,0.5447752,0.544957,0.4552248120307922,0.4550430178642273,-0.0001817941665649,Global South (G77/Developing)
sovereignty,PAN,0.60277253,0.5513096,0.3972274661064148,0.4486904144287109,0.0514629483222961,Global South (G77/Developing)
sovereignty,AFG,0.5430233,0.48909456,0.4569767117500305,0.5109054446220398,0.0539287328720092,Global South (G77/Developing)
sovereignty,TUR,0.48023185,0.5971908,0.5197681486606598,0.402809202671051,-0.1169589459896087,Global South (G77/Developing)
sovereignty,LBY,0.574377,0.6054533,0.4256229996681213,0.3945466876029968,-0.0310763120651245,Global South (G77/Developing)
sovereignty,BRA,0.52874106,0.4822372,0.4712589383125305,0.5177628099918365,0.046503871679306,Global South (G77/Developing)
sovereignty,ETH,0.5552521,0.5229636,0.4447479248046875,0.4770364165306091,0.0322884917259216,Global South (G77/Developing)
sovereignty,DOM,0.50996447,0.3337962,0.4900355339050293,0.6662037968635559,0.1761682629585266,Global South (G77/Developing)
sovereignty,MNG,0.5049995,0.20225301,0.4950004816055298,0.7977469861507416,0.3027465045452118,Global South (G77/Developing)
sovereignty,BDI,0.44678476,0.49808282,0.5532152354717255,0.5019171833992004,-0.051298052072525,Global South (G77/Developing)
sovereignty,NER,0.55047286,0.36150306,0.4495271444320678,0.6384969353675842,0.1889697909355163,Global South (G77/Developing)
sovereignty,MUS,0.45222408,0.46808222,0.54777592420578,0.5319177806377411,-0.0158581435680389,Global South (G77/Developing)
sovereignty,IRL,0.50491154,0.438251,0.4950884580612182,0.5617490112781525,0.0666605532169342,Global North (Western/Allies)
sovereignty,FRA,0.51423985,0.45343646,0.4857601523399353,0.5465635359287262,0.0608033835887908,P5 (Major Powers)
sovereignty,PAK,0.54605913,0.5492013,0.4539408683776855,0.4507986903190613,-0.0031421780586242,Global South (G77/Developing)
sovereignty,MLI,0.5160827,0.43992627,0.4839172959327698,0.560073733329773,0.0761564373970031,Global South (G77/Developing)
sovereignty,BEL,0.48669094,0.5551568,0.5133090615272522,0.4448431730270386,-0.0684658885002136,Global North (Western/Allies)
sovereignty,GHA,0.5436554,0.3617208,0.4563446044921875,0.6382791996002197,0.1819345951080322,Global South (G77/Developing)
sovereignty,BLR,0.45203125,0.44789684,0.5479687452316284,0.5521031618118286,0.0041344165802001,Global North (Western/Allies)
sovereignty,GUY,0.359668,0.42344537,0.6403320133686066,0.5765546262264252,-0.0637773871421814,Global South (G77/Developing)
sovereignty,JPN,0.23431727,0.38076937,0.765682727098465,0.6192306280136108,-0.1464520990848541,Global North (Western/Allies)
sovereignty,RWA,0.5123787,0.40114498,0.4876213073730469,0.5988550186157227,0.1112337112426757,Global South (G77/Developing)
sovereignty,MWI,0.4693873,0.25019008,0.5306127071380615,0.7498099207878113,0.2191972136497497,Global South (G77/Developing)
sovereignty,BHR,0.5863676,0.5987258,0.4136323928833008,0.4012742042541504,-0.0123581886291503,Global South (G77/Developing)
sovereignty,ARE,0.5390655,0.59828126,0.4609345197677612,0.4017187356948852,-0.0592157840728759,Global South (G77/Developing)
sovereignty,HND,0.5012564,0.47715905,0.4987435936927795,0.5228409469127655,0.0240973532199859,Global South (G77/Developing)
sovereignty,GMB,0.49630505,0.4486208,0.5036949515342712,0.5513792037963867,0.0476842522621154,Global South (G77/Developing)
sovereignty,BTN,0.4754549,0.38080865,0.5245451033115387,0.6191913485527039,0.0946462452411651,Global South (G77/Developing)
sovereignty,SWZ,0.48430312,0.3318894,0.5156968832015991,0.6681106090545654,0.1524137258529663,Global South (G77/Developing)
sovereignty,BRB,0.48414418,0.42954993,0.5158558189868927,0.5704500675201416,0.0545942485332489,Global South (G77/Developing)
sovereignty,DNK,0.47462243,0.47156614,0.5253775715827942,0.5284338593482971,0.0030562877655029,Global North (Western/Allies)
sovereignty,CRI,0.4784547,0.508626,0.5215452909469604,0.4913740158081054,-0.0301712751388549,Global South (G77/Developing)
sovereignty,PRT,0.5646972,0.5782664,0.4353027939796448,0.4217336177825928,-0.013569176197052,Global North (Western/Allies)
sovereignty,OMN,0.51065636,0.5206709,0.4893436431884765,0.4793291091918945,-0.010014533996582,Global South (G77/Developing)
sovereignty,BHS,0.5648353,0.49290085,0.4351646900177002,0.5070991516113281,0.0719344615936279,Global South (G77/Developing)
sovereignty,LSO,0.54745996,0.5413579,0.4525400400161743,0.4586421251296997,0.0061020851135253,Global South (G77/Developing)
sovereignty,DEU,0.36778563,0.41387105,0.632214367389679,0.5861289501190186,-0.0460854172706604,Global North (Western/Allies)
sovereignty,BGD,0.4777643,0.41154552,0.5222356915473938,0.5884544849395752,0.0662187933921814,Global South (G77/Developing)
sovereignty,GNQ,0.49716493,0.64124435,0.5028350651264191,0.3587556481361389,-0.1440794169902801,Global South (G77/Developing)
sovereignty,GRD,0.51581043,0.33875227,0.4841895699501037,0.661247730255127,0.1770581603050232,Global South (G77/Developing)
sovereignty,BWA,0.43586338,0.24171841,0.5641366243362427,0.7582815885543823,0.1941449642181396,Global South (G77/Developing)
sovereignty,MOZ,0.5285083,0.19244546,0.4714916944503784,0.8075545430183411,0.3360628485679626,Global South (G77/Developing)
sovereignty,STP,0.53357923,0.21863315,0.4664207696914673,0.7813668549060822,0.3149460852146148,Global South (G77/Developing)
sovereignty,CPV,0.51341784,0.41730955,0.4865821599960327,0.5826904475688934,0.0961082875728607,Global South (G77/Developing)
sovereignty,PNG,0.43271944,0.3834099,0.5672805607318878,0.6165901124477386,0.0493095517158508,Global South (G77/Developing)
sovereignty,MDV,0.2896063,0.6179218,0.7103936970233917,0.3820781707763672,-0.3283155262470245,Global South (G77/Developing)
sovereignty,GNB,0.52745867,0.22804886,0.472541332244873,0.7719511389732361,0.299409806728363,Global South (G77/Developing)
sovereignty,SUR,0.48730135,0.50291646,0.5126986503601074,0.4970835447311401,-0.0156151056289672,Global South (G77/Developing)
sovereignty,COM,0.52924573,0.470163,0.4707542657852173,0.5298370122909546,0.0590827465057373,Global South (G77/Developing)
sovereignty,WSM,0.3253337,0.23878326,0.6746662855148315,0.7612167447805405,0.0865504592657089,Global South (G77/Developing)
sovereignty,SYC,0.4981248,0.17542306,0.5018751919269562,0.8245769441127777,0.3227017521858215,Global South (G77/Developing)
sovereignty,AGO,0.5273093,0.45115346,0.4726907014846802,0.5488465428352356,0.0761558413505554,Global South (G77/Developing)
sovereignty,VNM,0.50978,0.5121383,0.4902200102806091,0.487861692905426,-0.0023583173751831,Global South (G77/Developing)
sovereignty,VAT,0.09220365,0.30774465,0.9077963531017303,0.6922553479671478,-0.2155410051345825,Global South (G77/Developing)
sovereignty,DMA,0.103301875,0.61600477,0.8966981247067451,0.3839952349662781,-0.5127028897404671,Global South (G77/Developing)
sovereignty,DJI,0.4624284,0.49425697,0.5375716090202332,0.5057430267333984,-0.0318285822868347,Global South (G77/Developing)
sovereignty,LCA,0.5362536,0.43160552,0.463746428489685,0.5683944821357727,0.1046480536460876,Global South (G77/Developing)
sovereignty,ZWE,0.5471769,0.5549135,0.4528231024742126,0.4450864791870117,-0.0077366232872009,Global South (G77/Developing)
sovereignty,VCT,0.4158296,0.54573107,0.584170401096344,0.4542689323425293,-0.1299014687538147,Global South (G77/Developing)
sovereignty,ATG,0.3888777,0.48411974,0.6111223101615906,0.5158802568912506,-0.0952420532703399,Global South (G77/Developing)
sovereignty,BLZ,0.51279944,0.5157342,0.4872005581855774,0.4842658042907715,-0.0029347538948059,Global South (G77/Developing)
sovereignty,VUT,0.20572793,0.3792251,0.7942720651626587,0.620774894952774,-0.1734971702098846,Global South (G77/Developing)
sovereignty,SLB,0.46298757,0.5061302,0.5370124280452728,0.4938697814941406,-0.0431426465511322,Global South (G77/Developing)
sovereignty,BRN,0.5026761,0.50689155,0.4973238706588745,0.4931084513664245,-0.0042154192924499,Global South (G77/Developing)
sovereignty,KNA,0.32845354,0.35142964,0.671546459197998,0.6485703587532043,-0.0229761004447937,Global South (G77/Developing)
sovereignty,NAM,0.43037382,0.5341983,0.5696261823177338,0.4658017158508301,-0.1038244664669036,Global South (G77/Developing)
sovereignty,FSM,0.0022497773,0.3631112,0.9977502226829528,0.6368888020515442,-0.3608614206314087,Global South (G77/Developing)
sovereignty,PRK,0.15380016,0.5238087,0.8461998403072357,0.4761912822723388,-0.3700085580348968,Global South (G77/Developing)
sovereignty,EST,0.3171258,0.43735206,0.6828742027282715,0.5626479387283325,-0.1202262639999389,Global North (Western/Allies)
sovereignty,MHL,0.16243914,0.23851022,0.8375608623027802,0.7614897787570953,-0.0760710835456848,Global South (G77/Developing)
law,TTO,0.43155506,0.5348415,0.5684449374675751,0.4651585221290588,-0.1032864153385162,Global South (G77/Developing)
law,QAT,0.395208,0.55409247,0.6047919988632202,0.4459075331687927,-0.1588844656944275,Global South (G77/Developing)
law,ZAF,0.49825647,0.49641132,0.5017435252666473,0.5035886764526367,0.0018451511859893,Global South (G77/Developing)
law,USA,0.23390931,0.41620874,0.7660906910896301,0.5837912559509277,-0.1822994351387024,P5 (Major Powers)
law,GTM,0.5350297,0.4680388,0.4649702906608581,0.53196120262146,0.0669909119606018,Global South (G77/Developing)
law,SDN,0.53708875,0.52601933,0.4629112482070923,0.4739806652069092,0.0110694169998168,Global South (G77/Developing)
law,MAR,0.48430753,0.45815086,0.5156924724578857,0.5418491363525391,0.0261566638946533,Global South (G77/Developing)
law,CAN,0.437307,0.4672297,0.5626929998397827,0.5327703058719635,-0.0299226939678192,Global North (Western/Allies)
law,ESP,0.46664482,0.4889681,0.533355176448822,0.5110318958759308,-0.0223232805728912,Global North (Western/Allies)
law,MRT,0.3833426,0.34631273,0.6166574060916901,0.6536872684955597,0.0370298624038696,Global South (G77/Developing)
law,HTI,0.4277711,0.51246667,0.5722289085388184,0.4875333309173584,-0.0846955776214599,Global South (G77/Developing)
law,MLT,0.44333035,0.3882757,0.5566696524620056,0.6117242872714996,0.055054634809494,Global North (Western/Allies)
law,IRQ,0.5836936,0.54258823,0.4163063764572143,0.4574117660522461,0.0411053895950317,Global South (G77/Developing)
law,JAM,0.5917635,0.35756457,0.4082365036010742,0.6424354314804077,0.2341989278793335,Global South (G77/Developing)
law,YEM,0.5474561,0.50956404,0.4525439143180847,0.4904359579086303,0.0378920435905456,Global South (G77/Developing)
law,SOM,0.39886022,0.42120427,0.6011397838592529,0.5787957310676575,-0.0223440527915954,Global South (G77/Developing)
law,NGA,0.4553731,0.44513637,0.5446268916130066,0.5548636317253113,0.0102367401123046,Global South (G77/Developing)
law,SEN,0.3795327,0.39616737,0.6204673051834106,0.6038326323032379,-0.0166346728801727,Global South (G77/Developing)
law,IRN,0.5503308,0.5467354,0.4496691823005676,0.4532645940780639,0.0035954117774963,Global South (G77/Developing)
law,KWT,0.5631489,0.58111954,0.4368510842323303,0.4188804626464844,-0.0179706215858459,Global South (G77/Developing)
law,LBR,0.39144605,0.39169285,0.608553946018219,0.6083071529865265,-0.0002467930316925,Global South (G77/Developing)
law,CMR,0.49140224,0.40033892,0.5085977613925934,0.5996610820293427,0.0910633206367492,Global South (G77/Developing)
law,NPL,0.54155815,0.49253395,0.4584418535232544,0.507466048002243,0.0490241944789886,Global South (G77/Developing)
law,LAO,0.43242246,0.43634912,0.5675775408744812,0.5636508762836456,-0.0039266645908355,Global South (G77/Developing)
law,UKR,0.45917702,0.4744311,0.5408229827880859,0.5255689024925232,-0.0152540802955627,Global North (Western/Allies)
law,ROU,0.45169395,0.47405186,0.5483060479164124,0.5259481370449066,-0.0223579108715057,Global North (Western/Allies)
law,BEN,0.42142865,0.40419936,0.5785713493824005,0.5958006381988525,0.017229288816452,Global South (G77/Developing)
law,GAB,0.4340485,0.40438378,0.5659514963626862,0.5956162214279175,0.0296647250652313,Global South (G77/Developing)
law,PRY,0.45113933,0.4499093,0.5488606691360474,0.5500907003879547,0.0012300312519073,Global South (G77/Developing)
law,THA,0.49364907,0.39960086,0.5063509345054626,0.6003991365432739,0.0940482020378112,Global South (G77/Developing)
law,MMR,0.43630716,0.5309026,0.5636928379535675,0.469097375869751,-0.0945954620838165,Global South (G77/Developing)
law,TGO,0.40279803,0.26840094,0.5972019731998444,0.7315990626811981,0.1343970894813537,Global South (G77/Developing)
law,AUS,0.34308755,0.3865293,0.6569124460220337,0.6134707033634186,-0.0434417426586151,Global North (Western/Allies)
law,NLD,0.31686935,0.4631858,0.6831306517124176,0.5368142127990723,-0.1463164389133453,Global North (Western/Allies)
law,LBN,0.53949887,0.49954426,0.4605011343955993,0.5004557371139526,0.0399546027183532,Global South (G77/Developing)
law,SLE,0.48004818,0.42967272,0.5199518203735352,0.5703272819519043,0.0503754615783691,Global South (G77/Developing)
law,EGY,0.5903608,0.5027884,0.4096391797065735,0.4972115755081177,0.0875723958015441,Global South (G77/Developing)
law,NZL,0.38058564,0.41522172,0.619414359331131,0.5847782790660858,-0.0346360802650451,Global North (Western/Allies)
law,UGA,0.37867436,0.5393622,0.6213256418704987,0.4606378078460693,-0.1606878340244293,Global South (G77/Developing)
law,TZA,0.49011764,0.4437328,0.5098823606967926,0.5562672019004822,0.0463848412036895,Global South (G77/Developing)
law,FJI,0.345134,0.3729418,0.6548660099506378,0.627058207988739,-0.0278078019618988,Global South (G77/Developing)
law,NIC,0.4792518,0.49167064,0.5207481980323792,0.5083293616771698,-0.0124188363552093,Global South (G77/Developing)
law,ITA,0.36041057,0.4224692,0.6395894289016724,0.5775308012962341,-0.0620586276054382,Global North (Western/Allies)
law,TCD,0.4613737,0.40234262,0.5386263132095337,0.5976573824882507,0.059031069278717,Global South (G77/Developing)
law,PER,0.48924828,0.42742902,0.5107517242431641,0.5725709795951843,0.0618192553520202,Global South (G77/Developing)
law,COL,0.4764768,0.44765723,0.523523211479187,0.5523427724838257,0.0288195610046386,Global South (G77/Developing)
law,CHL,0.46547395,0.39656606,0.5345260500907898,0.6034339368343353,0.0689078867435455,Global South (G77/Developing)
law,SLV,0.46608275,0.42852718,0.533917248249054,0.5714728236198425,0.0375555753707885,Global South (G77/Developing)
law,FIN,0.40634933,0.40243322,0.5936506688594818,0.5975667834281921,0.0039161145687103,Global North (Western/Allies)
law,SAU,0.5442735,0.5094101,0.4557265043258667,0.4905899167060852,0.0348634123802185,Global South (G77/Developing)
law,SGP,0.4694635,0.4731625,0.5305365025997162,0.5268374979496002,-0.0036990046501159,Global South (G77/Developing)
law,CIV,0.14896753,0.3776675,0.8510324656963348,0.6223325133323669,-0.2286999523639679,Global South (G77/Developing)
law,CUB,0.5559812,0.52485824,0.4440187811851501,0.4751417636871338,0.0311229825019836,Global South (G77/Developing)
law,ISR,0.45694143,0.21791019,0.5430585741996765,0.7820898145437241,0.2390312403440475,Global North (Western/Allies)
law,KHM,0.42916244,0.4989072,0.5708375573158264,0.501092791557312,-0.0697447657585144,Global South (G77/Developing)
law,KEN,0.5316316,0.36401084,0.4683684110641479,0.6359891593456268,0.1676207482814788,Global South (G77/Developing)
law,GIN,0.5996105,0.49821377,0.4003894925117492,0.5017862319946289,0.1013967394828796,Global South (G77/Developing)
law,IDN,0.6237775,0.51746905,0.3762224912643432,0.4825309514999389,0.1063084602355957,Global South (G77/Developing)
law,BOL,0.46722174,0.509674,0.532778263092041,0.4903259873390198,-0.0424522757530212,Global South (G77/Developing)
law,SYR,0.55686736,0.5516377,0.4431326389312744,0.4483622908592224,0.0052296519279479,Global South (G77/Developing)
law,RUS,0.4800911,0.41013733,0.5199089050292969,0.5898626744747162,0.0699537694454193,P5 (Major Powers)
law,MDG,0.43332776,0.4389851,0.5666722357273102,0.5610148906707764,-0.0056573450565338,Global South (G77/Developing)
law,TUN,0.4476307,0.44549316,0.5523692965507507,0.5545068383216858,0.002137541770935,Global South (G77/Developing)
law,NOR,0.38138318,0.46987566,0.6186168193817139,0.5301243364810944,-0.0884924829006195,Global North (Western/Allies)
law,ALB,0.47489262,0.45078984,0.5251073837280273,0.5492101609706879,0.0241027772426605,Global South (G77/Developing)
law,IND,0.37467402,0.40600944,0.6253259778022766,0.5939905643463135,-0.0313354134559631,Global South (G77/Developing)
law,ARG,0.48463458,0.5713444,0.5153654217720032,0.4286556243896484,-0.0867097973823547,Global South (G77/Developing)
law,JOR,0.49818385,0.51571995,0.5018161535263062,0.4842800498008728,-0.0175361037254333,Global South (G77/Developing)
law,SWE,0.36803257,0.47203118,0.6319674253463745,0.5279688239097595,-0.1039986014366149,Global North (Western/Allies)
law,CHN,0.31224227,0.4365733,0.6877577304840088,0.5634267032146454,-0.1243310272693634,P5 (Major Powers)
